list_name,name,label::english
subdistrict,YE291921,Adh Dhahir
subdistrict,YE291922,As Sanatayn wa Al Ghayl
subdistrict,YE291923,Ghashm
subdistrict,YE291924,Ahlan Bil Husayn
subdistrict,YE291925,Ghurban
subdistrict,YE291926,Al Jiraf
subdistrict,YE292021,Khyar
subdistrict,YE292022,Wadi'ah Hashid
subdistrict,YE292023,Bani Qays
subdistrict,YE292024,Bani Malik
subdistrict,YE292025,Bani Ghuthaymah
subdistrict,YE300121,Juban
subdistrict,YE300122,Na'wah
subdistrict,YE300123,Al Awdyah
subdistrict,YE300124,Ar Rabi'tayn
subdistrict,YE300125,Ad Dubiyaniyah
subdistrict,YE300126,Hajaj
subdistrict,YE300221,Damt
subdistrict,YE300222,Rakhmah
subdistrict,YE300223,Manqir
subdistrict,YE300224,Aal Amr
subdistrict,YE300225,Adh Dhahirah
subdistrict,YE300226,Kannah
subdistrict,YE300227,Aal Abdallah
subdistrict,YE300228,Al Mathil
subdistrict,YE300229,Ghur Lahab
subdistrict,YE300230,Rub' Al Himah
subdistrict,YE300321,Qa'tabah
subdistrict,YE300322,Bilad Al Yubi
subdistrict,YE300323,Al Wahj
subdistrict,YE300324,Ash Sharnamah As Sufla
subdistrict,YE300325,Al A'shur
subdistrict,YE300326,Al Amriyah
subdistrict,YE300327,Asaf Muris
subdistrict,YE300328,Al Majanih
subdistrict,YE300421,Ash Shu'ayb
subdistrict,YE300521,Al Hasayn
subdistrict,YE300621,Ad Dali'
subdistrict,YE300721,Jahaf
subdistrict,YE300821,Al Azariq
subdistrict,YE300921,Imarah As Sufla
subdistrict,YE300922,Imarah Al Olya
subdistrict,YE300923,Al Hayqi Al Asfal
subdistrict,YE300924,Al Hayqi Al A'la
subdistrict,YE300925,Al Ahdhuf
subdistrict,YE300926,Otabah
subdistrict,YE300927,Zurbat Bani Abdallah
subdistrict,YE300928,Al Masalimah
subdistrict,YE300929,Al Bayt
subdistrict,YE300930,Bani Malik
subdistrict,YE300931,Bani Subh
subdistrict,YE300932,Dawran
subdistrict,YE300933,Al Mashriqi
subdistrict,YE310121,Bani Abdulkarim
subdistrict,YE310122,Bani Omar
subdistrict,YE310123,Bani Hasan
subdistrict,YE310124,Bani Khawli
subdistrict,YE310125,Al Arr
subdistrict,YE310126,Bani Waqid
subdistrict,YE310127,Bani Nadib
subdistrict,YE310128,Dharhan
subdistrict,YE310129,Bani Shar'ab
subdistrict,YE310130,Bani A'sar
subdistrict,YE310131,Al Maskhan
subdistrict,YE310132,Al Asakirah
subdistrict,YE310133,At Taliqah
subdistrict,YE310134,Jadajid
subdistrict,YE310221,Al Aslaf
subdistrict,YE310222,Bani Al Jaradi
subdistrict,YE310223,Bani Athumayli
subdistrict,YE310224,An Nubah
subdistrict,YE310225,Bani Al Qardi
subdistrict,YE310226,Kahlah
subdistrict,YE310227,Bani Al Abdi
subdistrict,YE310228,Bani Al Askari
subdistrict,YE310229,Bani Al Wahidi Sa'di
subdistrict,YE310230,Bani Al Wahidi Sufan
subdistrict,YE310231,Bani Nafi'
subdistrict,YE310232,Nufan
subdistrict,YE310233,Qadrah
subdistrict,YE310234,Bani Qushayb
subdistrict,YE310235,Yaf'an
subdistrict,YE310236,Al Jabahi
subdistrict,YE310237,Ad Dumar
subdistrict,YE310238,Ju'irah
subdistrict,YE310239,Bani Al Wahidi Sala
subdistrict,YE310321,Al Jabin
subdistrict,YE310322,Aden
subdistrict,YE310323,Bani Ar Rawn
subdistrict,YE310324,Bani Ad Dubaybi
subdistrict,YE310325,Qatw
subdistrict,YE310326,Bani Abu Ad Daif
subdistrict,YE310327,Hawrah
subdistrict,YE310328,Adh Dhari
subdistrict,YE310329,Badj
subdistrict,YE310330,Bani Nahit
subdistrict,YE310331,Bani Shar'ab
subdistrict,YE310332,Al Qabalyah
subdistrict,YE310333,Al Hidadah
subdistrict,YE310334,Bani Balhut
subdistrict,YE310335,Al Hadidiyah
subdistrict,YE310336,Qu'ar
subdistrict,YE310337,Sha'bun
subdistrict,YE310338,At Takarir
subdistrict,YE310339,Khadm
subdistrict,YE310340,Bani Khattab
subdistrict,YE310421,Al Mikhlaf
subdistrict,YE310422,Bukal
subdistrict,YE310423,Maswar
subdistrict,YE310424,Adnaha
subdistrict,YE310425,Al Jun
subdistrict,YE310426,Ash Shazb
subdistrict,YE310427,Bani Ya'fur
subdistrict,YE310428,Al Rim
subdistrict,YE310429,Al Abarah
subdistrict,YE310521,Ad Dubarah
subdistrict,YE310522,Yamin
subdistrict,YE310523,Al Qarsab
subdistrict,YE310524,Al Magharim
subdistrict,YE310525,Bani Abdulaziz
subdistrict,YE310526,Bani Mansur
subdistrict,YE310527,Sha'f
subdistrict,YE310528,Al Buq'ah
subdistrict,YE310529,Dhalamlam
subdistrict,YE310530,Al Jabub
subdistrict,YE310531,Al Masbahi
subdistrict,YE310532,Salukah
subdistrict,YE310533,Bani Mus'ab
subdistrict,YE310621,Bani Sa'id
subdistrict,YE310622,Bani Al Harazi
subdistrict,YE310623,Bani Nafi'
subdistrict,YE310624,Bani Al Ghuzzi
subdistrict,YE310625,Bani Al Ja'd
subdistrict,YE310626,Bani Al Qahawi Al Otm
subdistrict,YE310627,Al Yamaniyah
subdistrict,YE310628,Rama'
subdistrict,YE310629,Al Bayadih
subdistrict,YE310630,Bani Al Qahawi Al Otm
subdistrict,YE310631,Bani Ahmad
subdistrict,YE310632,Bani Judi'
subdistrict,YE310633,Al Hawadhil
subdistrict,YE310634,Bani Waqid
subdistrict,YE320121,Hadibu
subdistrict,YE320221,Qalansiyah wa Abd Al Kuri
subdistrict,YE320222,Sabur Kamal Fir'un Island
subdistrict,YE320223,Kamal Fir'un Island
subdistrict,YE320224,Samhah Island
subdistrict,YE320225,Darsah Island
subdistrict,YE320227,Al Akhawayn Island
sitename,YE1103_383,Shathath Center
sitename,YE1106_384,Saylat Al Ma'ayen Center
sitename,YE1110_399,Al Shehali Center
sitename,YE1111_415,Al Rumaid
sitename,YE1112_367,Eyis Center
sitename,YE1112_400,Jabla Library
sitename,YE1112_401,Ibn Aqeel School
sitename,YE1114_368,Al Hujaryah Center
sitename,YE1114_369,Al Ryamah Center
sitename,YE1116_370,Al Ja'diah D
sitename,YE1116_371,Al Ja'diah C
sitename,YE1116_385,Khalid Bin Al Waleed School
sitename,YE1116_386,Ali Bin Abi Taleb School
sitename,YE1116_387,Al Thawrah School
sitename,YE1116_388,7 July School
sitename,YE1116_389,Al Ja'diah B
sitename,YE1116_390,Al Ja'diah A 
sitename,YE1116_391,Arwa School
sitename,YE1116_392,Al Rawdhah Center
sitename,YE1116_393,Al Najah School
sitename,YE1116_394,Al Tawfeeq School
sitename,YE1116_402,Aaisha School
sitename,YE1116_403,Saeed Bin Al Masyab School
sitename,YE1116_404,Mohammed Moqbel Abu Ras
sitename,YE1116_405,Jabal Sha'lamah
sitename,YE1116_406,Abdulwahab Al Areeqi School
sitename,YE1116_416,Belqees School
sitename,YE1116_417,East of Dar Al Jamea
sitename,YE1118_372,Al Lahj A
sitename,YE1118_373,Eyad Center
sitename,YE1118_374,Dar Al Sharaf C
sitename,YE1118_375,Dar Al Sharaf B
sitename,YE1118_376,Dar Al Sharaf A
sitename,YE1118_377,Al Lahj B
sitename,YE1118_407,Abduladheem Al Rashedi Center
sitename,YE1119_378,Harathah
sitename,YE1119_395,Al Shatheli
sitename,YE1119_396,Female student accommodation
sitename,YE1119_408,Al Khansa'a Center
sitename,YE1119_409,Al Salam Camp
sitename,YE1119_410,Al Subul Center
sitename,YE1119_411,Randah Shaye'e
sitename,YE1119_412,Ahwal Ramadhan
sitename,YE1119_413,Al Ghaithi Center
sitename,YE1119_414,Akamat Assa'fani(F)
sitename,YE1119_418,Waqeer Center
sitename,YE1119_419,Akamat Assa'fani(A)
sitename,YE1119_420,Akamat Assa'fani(C)
sitename,YE1119_421,Akamat Assa'fani(D)
sitename,YE1119_422,Akamat Assa'fani(B)
sitename,YE1119_423,Akamat Assa'fani(E)
sitename,YE1119_424,Akamat Assa'fani(G)
sitename,YE1119_445,No Name
sitename,YE1119_446,Building beside Al Rahmah Mosque
sitename,YE1119_447,Al Shaheed Al Sabahi School
sitename,YE1120_397,Dar Al Rahmah for orphans
sitename,YE1203_425,Al Hadeej
sitename,YE1204_398,Al Mohammasheen Settlement
sitename,YE1204_462,Al Methaq School
sitename,YE1209_426,Ambsaty
sitename,YE1210_427,Hesn Shadad
sitename,YE1210_428,Al Tumaisi
sitename,YE1210_429,Al Maraqed
sitename,YE1210_430,Dahl Ahmed
sitename,YE1211_431,Dar Al Dhiafah
sitename,YE1211_432,Al Noabah
sitename,YE1211_479,Al Wadi
sitename,YE1211_480,Al Wadi (Abyan)
sitename,YE1308_0216,Naseebah Center For IDPs
sitename,YE1309_0008,Southern Bir Zaid Neighbourhood
sitename,YE1309_0005,Center of The Educational Channel
sitename,YE1310_0007,Al Khamees
sitename,YE1404_686,Al Al-Qaisi
sitename,YE1404_687,Al-Aqlah
sitename,YE1404_699,Vocational Institute
sitename,YE1408_692,Dharwah
sitename,YE1408_694,Areeb
sitename,YE1408_697,Al Mansour
sitename,YE1409_723,Center F
sitename,YE1410_688,Jahri
sitename,YE1411_690,Al-Jamae Al-Cabeer
sitename,YE1413_698,Al-Salam Neighbourhood
sitename,YE1413_700,Mahwa Al-Mahamsheen
sitename,YE1413_702,No name
sitename,YE1414_691,Al-Zoub
sitename,YE1415_689,Al-Wehdah School
sitename,YE1415_693,Health Facility
sitename,YE1415_696,Yaklla
sitename,YE1416_685,Al-Musalla
sitename,YE1417_701,No name
sitename,YE1418_695,Al-Ghaol
sitename,YE1504_379,Hab Ra'ee
sitename,YE1504_380,Al Hesah Center
sitename,YE1504_381,Al Maqahi
sitename,YE1504_382,Al Masharefah
sitename,YE1504_433,No Name
sitename,YE1504_434,Al Mahwa
sitename,YE1504_435,Al Jareen
sitename,YE1504_436,No Name
sitename,YE1504_448,Al Noor School
sitename,YE1504_449,Mohammed Abduljaleel House
sitename,YE1504_450,Ahmed Ghaleb Abdullah Abbas House
sitename,YE1504_451,Mohammed Abdulqader Building
sitename,YE1504_452,Najodas - Al Murtafa'at Al Janoobiah
sitename,YE1504_453,No Name
sitename,YE1504_454,Abdullah Ali House
sitename,YE1504_455,Al Saradeef
sitename,YE1504_463,Mohammed Mahyoob Al Qahezi Building
sitename,YE1504_464,Wadi Al Jesr
sitename,YE1504_465,Al Rajhah
sitename,YE1504_481,Al Ma'had
sitename,YE1504_482,Al Shaheed Abdullah Azzam Institute
sitename,YE1504_483,Al Maqahi
sitename,YE1504_484,Al Taweer
sitename,YE1504_485,Al Kamb Al Asfal
sitename,YE1504_486,Al Kamb Al A'ala
sitename,YE1504_487,Om Al Ahyooj
sitename,YE1504_488,Al Shawkani School
sitename,YE1504_489,Shabeeh
sitename,YE1504_490,Al Eslah School
sitename,YE1504_491,Al Shaheed Qayed Thabet School
sitename,YE1504_492,Ghalib Al Rajabi Building
sitename,YE1504_493,Bait Al Faransi
sitename,YE1504_494,Ibn Taimyah for Quran
sitename,YE1505_456,Alzaharaa Girl School
sitename,YE1505_457,Al Kuwait School
sitename,YE1505_458,Almohajab Home
sitename,YE1505_466,Al Shaheed Hamood Aldokhain School
sitename,YE1505_467,Al Fajr Al Jadeed School
sitename,YE1505_468,Old directorate building
sitename,YE1505_469,No Name
sitename,YE1506_459,No Name
sitename,YE1506_460,Al Jafer 2
sitename,YE1506_461,No Name
sitename,YE1506_470,Wadi Al Husaya 1
sitename,YE1506_471,No Name
sitename,YE1506_472,Al Baladiah Building
sitename,YE1506_473,Al Jafer 1
sitename,YE1506_495,Wadi Al Husaya 3
sitename,YE1506_496,Wadi Al Husaya 4
sitename,YE1506_530,No Name
sitename,YE1506_531,Wadi Al Husaya 2
sitename,YE1506_548,Wadi Al Husaya 5
sitename,YE1506_549,Ghareerah School
sitename,YE1506_550,Ghareerah Clinic
sitename,YE1506_551,No Name
sitename,YE1506_552,No Name
sitename,YE1506_553,No Name
sitename,YE1511_667,Al Jardah - Khalid Bin Al Waleed School
sitename,YE1512_437,Al Mojama' Al Zera'ee
sitename,YE1512_438,Mafraq Sa'dah - Spontaneous site
sitename,YE1512_474,Emad Al Haj Building - Sad Al Saqee'
sitename,YE1512_475,Al Rawn Warazan
sitename,YE1512_532,No Name
sitename,YE1512_533,Sa'dah (Ta'iz)
sitename,YE1512_534,Omar Al Mokhtar School
sitename,YE1512_535,Sooq Al Thulatha'a - Private Building
sitename,YE1512_536,Badr Al Kubra
sitename,YE1512_537,CC beside Al Mojama' Al Zera'e
sitename,YE1512_538,Ahmed Haidarah School
sitename,YE1512_539,Mafraq Sa'dah - Private Building
sitename,YE1512_554,Al Shaheed Ahmed Haidarah School
sitename,YE1514_540,Hayb Al Asabeh Clinic
sitename,YE1514_541,Hafsa School
sitename,YE1514_542,Shamsan Building
sitename,YE1514_543,Al Wahdah School
sitename,YE1514_544,Al Mehal School
sitename,YE1514_545,Al Fajr Al Jadeed School
sitename,YE1514_555,No Name
sitename,YE1514_556,Al Bajeerah School
sitename,YE1514_557,Al Shaheed Hasan Fare'e
sitename,YE1514_558,Al Faqeed No'man School
sitename,YE1514_668, Al Ta'awon school - Sha'b Al Merwaz
sitename,YE1514_669,As safiah - Al Dhahrah Settlement
sitename,YE1514_670,Al Nasr School
sitename,YE1514_672,Abdulrazaq Al Haj Saif Building
sitename,YE1516_476,Al Shaheed Mansoor Saif
sitename,YE1517_439,Mohammed Abduljaleel Alshameeri Building
sitename,YE1518_477,Hawl Saddam School
sitename,YE1518_478,Al Yemenia Building
sitename,YE1519_440,Saeed Building
sitename,YE1519_441,Abdullah Hajeb Building
sitename,YE1519_559,Rami Mountain
sitename,YE1519_560,Al Qubah
sitename,YE1519_561,Al Jaradi Building
sitename,YE1520_442,Tareq bin Zeyad School
sitename,YE1520_443,Al Manshoor
sitename,YE1520_444,Al Fath School
sitename,YE1520_497,Dar Al Erteqa
sitename,YE1520_498,Al Mohamasheen Center
sitename,YE1520_499,Al Qahfah Al Ulya
sitename,YE1520_500,Al Muhamasheen - Natco
sitename,YE1520_501,Al Wa'l Center
sitename,YE1520_502,Hawl Al Dhahah
sitename,YE1520_546,Building beside Al Haddad
sitename,YE1520_547,Al Aroorath Building
sitename,YE1520_562,Arwa Building
sitename,YE1520_563,Dar Al Rahmah
sitename,YE1520_564,Al Zubair School
sitename,YE1520_565,CC behind Al Ta'awon park
sitename,YE1520_566,Al Sofi Settlements
sitename,YE1520_567,Shubat Al Shaqar
sitename,YE1520_610,14 October School
sitename,YE1520_611,Al Batra'a - behind Babel hotel
sitename,YE1520_612,CC behind Al Resalah Hospital
sitename,YE1520_613,Al Manshoor Al Sehi Center
sitename,YE1521_671,Al Beerain - Al Mufareh Building
sitename,YE1521_673,Beside Aaisha School
sitename,YE1521_674,Sooq Al Ahad
sitename,YE1521_675,Al Kadiah - Omar Bin Abdulazeez School
sitename,YE1521_676,Nakb Al Ma'aleef
sitename,YE1521_677,Dekharah - Wadi Al Barakani
sitename,YE1521_678,Hawl Al Hemari
sitename,YE1521_679,She'b Hammam
sitename,YE1521_680,Mashraf Hadaf
sitename,YE1521_681,Rafeqah
sitename,YE1521_682,Al Jarafah
sitename,YE1521_683,Al Humr - Abeerain Center
sitename,YE1521_684,Al Beerain Center
sitename,YE1522_601,Al Ershad Al Zeraie Institute
sitename,YE1522_614,No Name
sitename,YE1522_615,Om Al Ahyooj
sitename,YE1522_616,No Name
sitename,YE1601_768,Zareeb
sitename,YE1601_769,Wadi Maqar
sitename,YE1601_770,Al-Jeblah
sitename,YE1601_771,Al-Ba'ssos
sitename,YE1601_772,Al-Dahl
sitename,YE1601_773,Al-Feradh
sitename,YE1601_774,Al-Meshraq
sitename,YE1601_775,Al-Mahjel
sitename,YE1601_778,Al-Areen
sitename,YE1602_777,Al-Salal
sitename,YE1603_763,Al-Dhaen
sitename,YE1603_764,Al-Baraha
sitename,YE1603_765,Al-Awaned
sitename,YE1603_766,Al-Mensaf
sitename,YE1603_767,Bin Abdullah
sitename,YE1603_776,Wadi Sareerah
sitename,YE1604_752,Sooq Dea'am
sitename,YE1604_753,Al-Badea'
sitename,YE1604_754,Al-Mabna
sitename,YE1604_755,Al-Hadhenah
sitename,YE1604_756,Al-Abassyah
sitename,YE1604_757,Al-Oqdah
sitename,YE1604_758,Al-Marfadh Al-Aala
sitename,YE1605_709,Al-Jarr
sitename,YE1605_710,Al-Geshabah
sitename,YE1605_712,Al-Arq
sitename,YE1605_713,Al-Saleel
sitename,YE1605_714,Al-Mohmsheen
sitename,YE1606_724,Hessn Al Qarshan
sitename,YE1606_725,Beer Jeryban
sitename,YE1606_726,Mehzam Al-Harrashef
sitename,YE1606_727,Al-Maqam
sitename,YE1606_728,Al-Mohsen
sitename,YE1606_729,Al-Adleen
sitename,YE1606_730,Al-Batten
sitename,YE1606_731,Al-Haijah
sitename,YE1606_732,Al-Mahazeem
sitename,YE1606_733,Al-Mahraq
sitename,YE1606_734,Al-Mehzam Al-A'ala
sitename,YE1606_735,Al-Mehzam
sitename,YE1606_736,Al-Qasabah
sitename,YE1606_737,Al-Qawasemah
sitename,YE1606_738,Assaleel
sitename,YE1606_739,Al-Sarhat Al-Olya
sitename,YE1606_740,Bin Shehab
sitename,YE1606_741,Farsha
sitename,YE1606_742,Al-Shannah
sitename,YE1607_747,Al-Mahraq
sitename,YE1607_748,Al-Masajed
sitename,YE1607_749,Roufah
sitename,YE1607_750,Al-Zaghnah
sitename,YE1607_751,Malaha
sitename,YE1608_708,Al-Beda'ah
sitename,YE1608_711,Salm
sitename,YE1609_743,Al-Jeel & Al-Njah Schools
sitename,YE1609_744,Al-Zlaq Al-Hijah
sitename,YE1609_745,Al-Khalq
sitename,YE1609_746,Al-Rawedh
sitename,YE1610_715,Al-Darb Al-Aswad
sitename,YE1610_716,Al-Qaa'
sitename,YE1610_717,Ber Haban
sitename,YE1610_718,Dhabeebah
sitename,YE1610_719,Tayssan
sitename,YE1610_720,Azzafaq
sitename,YE1610_721,Zafq Al-Aaydh
sitename,YE1610_722,Al-Jnah
sitename,YE1611_703,Al-Khabwah
sitename,YE1611_704,Mahwaj
sitename,YE1611_705,Vocational Institute
sitename,YE1611_706,Al-Anabi
sitename,YE1611_707,Swass Bin Nassar
sitename,YE1612_759,Al-Melhat
sitename,YE1612_760,Magam Dhi Nwas
sitename,YE1612_761,Al-Mranh
sitename,YE1612_762,Al-Neel Al-Anan 
sitename,YE1701_1036,Afr
sitename,YE1701_1039,Al Dahrah
sitename,YE1701_953,Al Jabyah
sitename,YE1701_1183,Mafjar Aqawah
sitename,YE1701_1139,Marfah
sitename,YE1704_889,Al Aqabah
sitename,YE1704_984,Al Arjeen
sitename,YE1704_1015,Al Urjain
sitename,YE1704_897,Al Badah Al Gharbi
sitename,YE1704_1131,Mukhayam Al Muhammasheen Al Bedah Al Gharbi
sitename,YE1704_1075,Labadah
sitename,YE1704_998,Al Badah Al Sharqi
sitename,YE1704_932,Al Kadamah Bani Hasan
sitename,YE1704_1035,Al Dabayah
sitename,YE1704_930,Al Dhahr Bani Hasan
sitename,YE1704_785,Al Qayem
sitename,YE1704_928,Al Dhahr
sitename,YE1704_1063,Al Zanabelah
sitename,YE1704_947,Al Dumah
sitename,YE1704_948,Al Gharbyah
sitename,YE1704_891,Habeel Al Wasat
sitename,YE1704_800,Al Habeel
sitename,YE1704_949,Al Hadabah Al Gharbyah
sitename,YE1704_990,Al Hamoor
sitename,YE1704_1006,Al Hareeq 1
sitename,YE1704_952,Al Hareeq 2
sitename,YE1704_911,Al Hayjah Bani Thawab
sitename,YE1704_996,Baghtah
sitename,YE1704_1007,Al Ghazi
sitename,YE1704_913,Al Hajawerah
sitename,YE1704_1005,Al Naseem
sitename,YE1704_939,Al Jarab
sitename,YE1704_924,Al Kharadeesh
sitename,YE1704_926,Al Mahraqah
sitename,YE1704_871,Bani Al Mashta'
sitename,YE1704_1068,Al Khudaish
sitename,YE1704_1053,Al Manjorah
sitename,YE1704_826,Al Khadamah Mukhayam Shada
sitename,YE1704_1001,Al Kharayeb
sitename,YE1704_954,Al Khaznah
sitename,YE1704_993,Al Mahaterah
sitename,YE1704_881,Al Makhzan
sitename,YE1704_883,Al Mal'ab
sitename,YE1704_890,Al Muqanze'
sitename,YE1704_875,Al Marba'ah
sitename,YE1704_941,Al Ma'sarah
sitename,YE1704_929,Al Matar Neighborhood
sitename,YE1704_868,Al Matayen
sitename,YE1704_833,Al Medhbar 1
sitename,YE1704_791,Al Medhbar 2
sitename,YE1704_981,Mukhayam Al Ukashyah
sitename,YE1704_1108,Al Mehsam Bani helal
sitename,YE1704_1030,Al Musalla Neighborhood
sitename,YE1704_1112,Al Mernaf
sitename,YE1704_856,Al Marawe'
sitename,YE1704_812,Al Mesbar
sitename,YE1704_1009,Al Naseem 1
sitename,YE1704_907,Al Naseem 2
sitename,YE1704_847,Al Qaflah Neighborhood
sitename,YE1704_1179,Al Za'ylah
sitename,YE1704_923,Al Wasat
sitename,YE1704_965,Al Rawdhah
sitename,YE1704_1169,Al Methaq Shafar
sitename,YE1704_798,Al Rawn Al Sharqyah
sitename,YE1704_809,Al Sabeel
sitename,YE1704_936,She'b Juthaym
sitename,YE1704_824,Al Saqf
sitename,YE1704_968,Bani Hasan
sitename,YE1704_988,Al Sooq Al Qadeem
sitename,YE1704_1136,Al Mukhayam Neighborhood
sitename,YE1704_802,Deer Abkar
sitename,YE1704_1067,Al Zerbah Bani Hasan
sitename,YE1704_903,No name
sitename,YE1704_1166,Al Zyad Neighborhood
sitename,YE1704_957,Al Muroor Neighborhood
sitename,YE1704_1138,Oqm Al Shami
sitename,YE1704_799,Bani Al Aqwaa'
sitename,YE1704_1073,Bani Qezabah
sitename,YE1704_1101,Bani Hadi Al Jalaheef
sitename,YE1704_1102,Bani Mahdi
sitename,YE1704_1094,Bani Makki 1
sitename,YE1704_1156,Bani Makki 2
sitename,YE1704_885,Al Maqzalyah
sitename,YE1704_1089,Barman
sitename,YE1704_980,Kadaf Al Arf Matwalah
sitename,YE1704_811,Durainah Al Sufla
sitename,YE1704_937,Durainah Al Aleet
sitename,YE1704_1087,Habeel Al Jalaheef
sitename,YE1704_1151,No name
sitename,YE1704_1121,Ma'jar
sitename,YE1704_831,Al Aqsh
sitename,YE1704_892,Sheb Al Dawsh
sitename,YE1704_884,She'b Yaqoot
sitename,YE1704_921,Walh
sitename,YE1705_1049,Al Awja
sitename,YE1705_1060,Al Deer
sitename,YE1705_1011,Al Farantah
sitename,YE1705_1013,Al Fateh
sitename,YE1705_1188,Al Huqoof
sitename,YE1705_825,Al Muqata'ah
sitename,YE1705_1041,Al Masharefah
sitename,YE1705_841,Al Sadah
sitename,YE1705_1107,Aqawah
sitename,YE1705_813,Bani Al khamj
sitename,YE1705_1019,Bani Al Mesh
sitename,YE1705_1064,Bani Al Mesh Al Deer
sitename,YE1705_904,Bani Hussein
sitename,YE1706_975,Jabal Abeed
sitename,YE1706_958,No name
sitename,YE1706_1045,Al Bayda
sitename,YE1706_950,Al Hamra'a
sitename,YE1706_782,Al Makhafi Center
sitename,YE1706_837,Khadhlan
sitename,YE1706_1118,Ram
sitename,YE1706_851,Al Marqez Al far'ei Belgharbi
sitename,YE1706_805,Al Marhab
sitename,YE1706_1142,Maqtal Al Shaykhain
sitename,YE1706_846,She'bat Al Qawr
sitename,YE1706_882,Al M'eqab
sitename,YE1706_931,Al Jarashah
sitename,YE1706_1027,Arab Lahlah
sitename,YE1707_834,Al Bayahinah
sitename,YE1707_1088,Majdarah
sitename,YE1707_972,Mata
sitename,YE1707_976,Sodeen
sitename,YE1711_999,Atyah Al Mahal
sitename,YE1711_908,Al Bahrain Al Sooq
sitename,YE1711_1114,Al Maghsal Al Hafr
sitename,YE1711_854,Al Ma'ani Al Mashaf
sitename,YE1711_989,Al Awashi Al Qyanah
sitename,YE1711_840,Al Qanyah
sitename,YE1711_1003,Bani Hayjeen
sitename,YE1711_934,Al Sheqarah Ghareb Al Utainah
sitename,YE1711_997,Badr Al Hemah
sitename,YE1711_1146,Al Masamelah
sitename,YE1711_1022,Shebat Al Hudood Bani Zain
sitename,YE1711_898,Sooq Al Mahraq
sitename,YE1712_1103,Mutanatherah Camp 1
sitename,YE1712_1184,Mutanatherah Camp 2
sitename,YE1712_1023,Mukhayam Al Erajah Camp
sitename,YE1712_995,Al Dolwahi Camp
sitename,YE1712_1097,Al Haid Camp
sitename,YE1712_1100,Al Meklah Camp
sitename,YE1712_925,Al Qahfah Camp
sitename,YE1712_816,Al Wased Center
sitename,YE1712_1145,Dar Ghabshah Camp
sitename,YE1712_845,Al Qareeti Camp
sitename,YE1712_861,Al Raqabah Camp
sitename,YE1712_807,Al Sawadi Camp
sitename,YE1712_865,Bani Mater
sitename,YE1712_1093,Bani Hamed Camp
sitename,YE1712_835,Jabal Al Ma'yanah Camp
sitename,YE1712_784,Al Mesbar Camp
sitename,YE1712_867,Al Mashwah Camp
sitename,YE1712_832,Al Matharah Camp
sitename,YE1712_1186,Al Abadelah Camp
sitename,YE1712_803,Al Qadhah Camp
sitename,YE1712_915,Shawqabah Camp
sitename,YE1712_893,Al Mashar Camp
sitename,YE1712_1160,Shawqabah Camp
sitename,YE1712_1037,Zari Al Hasi Camp
sitename,YE1714_967,Bani Yoos
sitename,YE1714_920,Wadi Al Yamani
sitename,YE1714_862,Ghafel 
sitename,YE1714_1042,Al Arba'
sitename,YE1714_801,Al Shurookh
sitename,YE1714_836,Al Maqta'
sitename,YE1714_966,Al Armomah
sitename,YE1714_1033,Al Hamra'a
sitename,YE1714_808,Bani Kamel
sitename,YE1714_864,Al Beeh
sitename,YE1714_944,Wadi Al Jamal
sitename,YE1715_1014,Bani Asad
sitename,YE1715_1024,Bait Al Awbali 1
sitename,YE1715_853,Bait Al Awbali 2
sitename,YE1715_872,Bait Al Awbali 3
sitename,YE1715_887,Qaryat Al Gad
sitename,YE1715_789,No name
sitename,YE1715_905,Al Dhehrah Camp
sitename,YE1715_1074,Qaryat Al Gad
sitename,YE1715_1099,Ma'meesh Camp
sitename,YE1715_951,Al Mehraq
sitename,YE1715_906,Al Dayeri
sitename,YE1715_1048,Qaryat Al Gad
sitename,YE1715_927,Al Majan
sitename,YE1715_848,Al Arabyah
sitename,YE1715_1086,Qayhamah
sitename,YE1716_1079,Jalat Al Halawi
sitename,YE1716_1104,Al She'ab
sitename,YE1716_962,Al Nawtah
sitename,YE1721_1040,Al Dhuroob
sitename,YE1721_922,Al Mahjar
sitename,YE1721_806,Al Qazamyah
sitename,YE1722_994,Al Gharbi
sitename,YE1722_896,Tajamo' Al Jum'ah
sitename,YE1722_959,Bani Nashr Al Rabwo'
sitename,YE1722_839,Al Madaber
sitename,YE1722_1182,Khawlaf School
sitename,YE1722_1056,Sawakh
sitename,YE1722_1122,Al Sakabah
sitename,YE1722_963,Al Sawad Bani Nashr
sitename,YE1722_873,Aslam Nasher
sitename,YE1724_820,Al Tawr
sitename,YE1724_1137,Kushar
sitename,YE1724_955,Al Lawhah
sitename,YE1724_874,Al Rafee'
sitename,YE1724_793,Al Rayghah Rab' Al Bawni
sitename,YE1724_790,Al Shajan
sitename,YE1724_1155,Al Su'ood Bani Amer
sitename,YE1724_919,Bait Mohammed Amer
sitename,YE1724_1010,Bait Al Qatafi
sitename,YE1724_1181,Bait Musleh
sitename,YE1724_1054,Hawatem Jarwah
sitename,YE1724_1128,She'b Al Faqeeh Rab Suood
sitename,YE1724_982,Al Badalat Bani Mas'ood
sitename,YE1724_1034,Al Dane'ei Rab' Suood
sitename,YE1725_942,Bani Sera'
sitename,YE1725_987,Al Meswah
sitename,YE1725_985,Qal'at Hameed
sitename,YE1725_821,Al Maghawerah
